இந்தத் தருணத்தில் என் மனதில் அந்த மகா மனிதர் வள்ளுவர் நினைவுக்கு வருகிறார்
இ,425,545
ந்,545,640
த,640,710
த்,710,745
த,745,915
ரு,915,985
ண,985,1095
த்,1095,1120
தி,1120,1325
ல்,1325,1460
எ,1610,1920
ன்,1920,2015
ம,2015,2185
ன,2185,2265
தி,2265,2380
ல்,2380,2495
அ,2495,2600
ந்,2600,2675
த,2675,2785
ம,2785,2965
கா,2965,3195
ம,3195,3355
னி,3355,3465
த,3465,3560
ர்,3560,3580
வ,3580,3755
ள்,3755,3825
ளு,3825,3855
வ,3855,4035
ர்,4035,4095
நி,4410,4575
னை,4575,4710
வு,4710,4820
க்,4820,4840
கு,4840,5005
வ,5005,5155
ரு,5155,5190
கி,5190,5335
றா,5335,5480
ர்,5480,5515
