கோஷம் க்ஷேத்திரமாக க்ஷேத்திரமாயிற்றே பிரஹலாதன் வைஷ்ணவரே வைஷ்ணவத்தையெல்லாம்
கோ,405,605
ஷ,605,730
ம்,730,770
க்,770,880
ஷே,880,1075
த்,1075,1190
தி,1190,1280
ர,1280,1345
மா,1345,1480
க,1480,1695
க்,1695,1745
ஷே,1745,1970
த்,1970,2085
தி,2085,2175
ர,2175,2240
மா,2240,2375
யி,2375,2580
ற்,2580,2735
றே,2735,2770
பி,2770,3430
ர,3430,3465
ஹ,3465,3580
லா,3580,3730
த,3730,3895
ன்,3895,3955
வை,3955,4090
ஷ்,4090,4160
ண,4160,4435
வ,4435,4555
ரே,4555,4635
வை,4635,4780
ஷ்,4780,4865
ண,4865,5140
வ,5140,5255
த்,5255,5295
தை,5295,5370
யெ,5370,5535
ல்,5535,5585
லா,5585,5635
ம்,5635,5740
