வருஷத்துக்கு சாஸ்திரப்படி கஷ்டப்பட்டாய் கிரஹித்துக் ராஜ்யத்தை கஷ்டம்
வ,250,625
ரு,625,695
ஷ,695,815
த்,815,860
து,860,985
க்,985,1040
கு,1040,1160
சா,1160,1370
ஸ்,1370,1460
தி,1460,1615
ர,1615,1690
ப்,1690,1730
ப,1730,1835
டி,1835,1925
க,1925,2120
ஷ்,2120,2185
ட,2185,2330
ப்,2330,2375
ப,2375,2485
ட்,2485,2525
டா,2525,2660
ய்,2660,2785
கி,2785,3285
ர,3285,3375
ஹி,3375,3555
த்,3555,3635
து,3635,3745
க்,3745,3800
ரா,3800,3905
ஜ்,3905,4015
ய,4015,4160
த்,4160,4175
தை,4175,4290
க,4290,4500
ஷ்,4500,4570
ட,4570,4710
ம்,4710,4750
