இவருடைய தந்தையின் நண்பர் ஒருவர் மூலமாக இவருக்கு இத்துறையில் ஈடுபாடு ஏற்பட்டது
இ,425,535
வ,535,650
ரு,650,690
டை,690,825
ய,825,940
த,940,1105
ந்,1105,1185
தை,1185,1260
யி,1260,1390
ன்,1390,1420
ந,1420,1625
ண்,1625,1700
ப,1700,1820
ர்,1820,1835
ஒ,1835,2000
ரு,2000,2030
வ,2030,2220
ர்,2220,2295
மூ,2605,2855
ல,2855,2935
மா,2935,3155
க,3155,3420
இ,3725,3840
வ,3840,3955
ரு,3955,4015
க்,4015,4050
கு,4050,4435
இ,4680,4810
த்,4810,4895
து,4895,4995
றை,4995,5075
யி,5075,5225
ல்,5225,5355
ஈ,5515,5870
டு,5870,5975
பா,5975,6165
டு,6165,6245
ஏ,6245,6450
ற்,6450,6480
ப,6480,6630
ட்,6630,6690
ட,6690,6775
து,6775,6930
