விக்கிபீடியா பயனர்கள் கோபி செல்வா மற்றும் சிந்து உடைய ஆக்கத்தை அடிப்படையாகக் கொண்டது
வி,445,635
க்,635,660
கி,660,805
பீ,805,995
டி,995,1055
யா,1055,1265
ப,1265,1445
ய,1445,1565
ன,1565,1680
ர்,1680,1710
க,1710,1870
ள்,1870,1900
கோ,1900,2100
பி,2100,2270
செ,2270,2430
ல்,2430,2495
வா,2495,2690
ம,2715,2850
ற்,2850,2880
று,2880,3040
ம்,3040,3235
சி,3555,3780
ந்,3780,3875
து,3875,3980
உ,3980,4095
டை,4095,4210
ய,4210,4350
ஆ,4350,4495
க்,4495,4510
க,4510,4660
த்,4660,4700
தை,4700,4905
அ,4905,5015
டி,5015,5140
ப்,5140,5210
ப,5210,5255
டை,5255,5385
யா,5385,5565
க,5565,5680
க்,5680,5705
கொ,5705,5865
ண்,5865,5950
ட,5950,5980
து,5980,6145
