மேட் கதாப்பாத்திரங்கள் எப்படியும் இவர்களின் கதாப்பாத்திரம் இப்படித்தான்
மே,245,695
ட்,695,795
க,795,955
தா,955,1110
ப்,1110,1150
பா,1150,1320
த்,1320,1350
தி,1350,1465
ர,1465,1550
ங்,1550,1640
க,1640,1780
ள்,1780,1940
எ,1940,2345
ப்,2345,2385
ப,2385,2485
டி,2485,2565
யு,2565,2740
ம்,2740,2880
இ,2965,3325
வ,3325,3425
ர்,3425,3470
க,3470,3595
ளி,3595,3710
ன்,3710,3805
க,3805,3960
தா,3960,4105
ப்,4105,4130
பா,4130,4315
த்,4315,4330
தி,4330,4455
ர,4455,4550
ம்,4550,4650
இ,4650,4740
ப்,4740,4790
ப,4790,4885
டி,4885,5020
த்,5020,5040
தா,5040,5240
ன்,5240,5265
