ரூபாய்க்குள்ளதான் விலைபோகும் நான் இயற்கையில விளைவிக்கிறதால ரூபாய்க்கு
ரூ,395,700
பா,700,860
ய்,860,950
க்,950,965
கு,965,1125
ள்,1125,1220
ள,1220,1280
தா,1280,1485
ன்,1485,1550
வி,1605,2095
லை,2095,2240
போ,2240,2455
கு,2455,2550
ம்,2550,2650
நா,2650,2835
ன்,2835,2905
இ,2905,2920
ய,2920,3115
ற்,3115,3165
கை,3165,3305
யி,3305,3420
ல,3420,3560
வி,3560,3670
ளை,3670,3860
வி,3860,3980
க்,3980,3995
கி,3995,4130
ற,4130,4215
தா,4215,4395
ல,4395,4510
ரூ,4510,4695
பா,4695,4855
ய்,4855,4920
க்,4920,4940
கு,4940,5265
