சூர்யா திரையில் இருந்த விவரங்களை எல்லாம் ஆராய்ந்து பார்த்து எதை எதையோ குறித்துக் கொண்டார்
சூ,425,750
ர்,750,765
யா,765,1060
தி,1440,1525
ரை,1525,1640
யி,1640,1785
ல்,1785,1910
இ,2230,2355
ரு,2355,2455
ந்,2455,2535
த,2535,2610
வி,2610,2745
வ,2745,2855
ர,2855,2935
ங்,2935,3010
க,3010,3095
ளை,3095,3300
எ,3300,3805
ல்,3805,3920
லா,3920,4065
ம்,4065,4195
ஆ,4510,4695
ரா,4695,4810
ய்,4810,4885
ந்,4885,4985
து,4985,5260
பா,5550,5730
ர்,5730,5765
த்,5765,5790
து,5790,6160
எ,6245,6580
தை,6580,6715
எ,6715,6895
தை,6895,6995
யோ,6995,7190
கு,7190,7350
றி,7350,7435
த்,7435,7500
து,7500,7600
க்,7600,7625
கொ,7625,7775
ண்,7775,7865
டா,7865,8000
ர்,8000,8025
