பொன்ராதாகிருஷ்ணன் தமிழிசை சௌந்தரராஜன் கவர்னர் பன்வாரிலால் புரோஹித்
பொ,255,560
ன்,560,650
ரா,650,810
தா,810,975
கி,975,1110
ரு,1110,1190
ஷ்,1190,1320
ண,1320,1430
ன்,1430,1540
த,1560,1695
மி,1695,1770
ழி,1770,1905
சை,1905,2140
சௌ,2140,2365
ந்,2365,2465
த,2465,2535
ர,2535,2635
ரா,2635,2780
ஜ,2780,2855
ன்,2855,2885
க,2885,3045
வ,3045,3160
ர்,3160,3200
ன,3200,3280
ர்,3280,3385
ப,3385,3800
ன்,3800,3875
வா,3875,4010
ரி,4010,4160
லா,4160,4290
ல்,4290,4395
பு,4395,4550
ரோ,4550,4660
ஹி,4660,4875
த்,4875,5015
