நட்சத்திரத்தில் பிறந்தவர்கள் வாழ்க்கைத்துணையின் ஆரோக் கியத்தில் அக்கறைக்
ந,245,575
ட்,575,670
ச,670,820
த்,820,840
தி,840,970
ர,970,1065
த்,1065,1080
தி,1080,1225
ல்,1225,1305
பி,1305,1445
ற,1445,1545
ந்,1545,1630
த,1630,1700
வ,1700,1785
ர்,1785,1820
க,1820,2015
ள்,2015,2135
வா,2195,2605
ழ்,2605,2705
க்,2705,2720
கை,2720,2965
த்,2965,2980
து,2980,3085
ணை,3085,3175
யி,3175,3310
ன்,3310,3405
ஆ,3405,3570
ரோ,3570,3695
க்,3695,3710
கி,3710,3825
ய,3825,3960
த்,3960,3985
தி,3985,4140
ல்,4140,4255
அ,4255,4360
க்,4360,4375
க,4375,4515
றை,4515,4730
க்,4730,4745
