விக்கிபீடியா பயனர்கள் கோபி மற்றும் வைகுண்ட ராஜா உடைய ஆக்கத்தை அடிப்படையாகக் கொண்டது
வி,445,630
க்,630,645
கி,645,805
பீ,805,1000
டி,1000,1055
யா,1055,1265
ப,1265,1445
ய,1445,1565
ன,1565,1670
ர்,1670,1710
க,1710,1870
ள்,1870,1900
கோ,1900,2105
பி,2105,2270
ம,2270,2410
ற்,2410,2425
று,2425,2595
ம்,2595,2810
வை,3140,3715
கு,3715,3820
ண்,3820,3910
ட,3910,4025
ரா,4025,4250
ஜா,4250,4490
உ,4490,4605
டை,4605,4710
ய,4710,4860
ஆ,4860,5005
க்,5005,5035
க,5035,5170
த்,5170,5250
தை,5250,5430
அ,5430,5525
டி,5525,5650
ப்,5650,5695
ப,5695,5765
டை,5765,5895
யா,5895,6070
க,6070,6190
க்,6190,6215
கொ,6215,6375
ண்,6375,6460
ட,6460,6495
து,6495,6660
