விதமாகவும் பெட்ரோல் எஸ்யூவிகளுக்கு ஏற்பட்டிருக்கும் டிமாண்டை மனதில்
வி,250,630
த,630,725
மா,725,920
க,920,1005
வு,1005,1125
ம்,1125,1245
பெ,1245,1375
ட்,1375,1490
ரோ,1490,1645
ல்,1645,1705
எ,1705,1845
ஸ்,1845,1970
யூ,1970,2135
வி,2135,2285
க,2285,2375
ளு,2375,2465
க்,2465,2485
கு,2485,2925
ஏ,2945,3315
ற்,3315,3365
ப,3365,3515
ட்,3515,3570
டி,3570,3705
ரு,3705,3800
க்,3800,3815
கு,3815,3985
ம்,3985,4125
டி,4400,4590
மா,4590,4755
ண்,4755,4850
டை,4850,4985
ம,4985,5160
ன,5160,5240
தி,5240,5355
ல்,5355,5415
