இன்ஃபோகிராபிக்ஸ் எஸ்ஆரிப் நிதிஷ்குமார் நிதிஷ்குமாரைத் புஜபலமெனப் ஹமாமில்
இ,430,3820
ன்,3820,4405
ஃ,4405,4420
போ,4420,4450
கி,4450,4480
ரா,4480,4510
பி,4510,4540
க்,4540,4555
ஸ்,4555,4570
எ,4570,4585
ஸ்,4585,4600
ஆ,4600,4615
ரி,4615,4645
ப்,4645,4660
நி,4660,4690
தி,4690,4720
ஷ்,4720,4735
கு,4735,4765
மா,4765,4795
ர்,4795,4810
நி,4810,4840
தி,4840,4870
ஷ்,4870,4885
கு,4885,4915
மா,4915,4945
ரை,4945,4975
த்,4975,4990
பு,4990,5020
ஜ,5020,5035
ப,5035,5065
ல,5065,5095
மெ,5095,5125
ன,5125,5155
ப்,5155,5170
ஹ,5170,5185
மா,5185,5215
மி,5215,5245
ல்,5245,5260
