ஜனங்களைக் கோஷிக்காவிட்டால்தான் விஷயத்தை கர்ஜனையைப் வஜ்ராயுதத்தையொத்த அதிர்ஷ்டம்
ஜ,400,550
ன,550,665
ங்,665,715
க,715,885
ளை,885,930
க்,930,1050
கோ,1050,1155
ஷி,1155,1395
க்,1395,1450
கா,1450,1555
வி,1555,1700
ட்,1700,1755
டா,1755,1855
ல்,1855,1965
தா,1965,2105
ன்,2105,2240
வி,2240,2770
ஷ,2770,2865
ய,2865,3030
த்,3030,3155
தை,3155,3210
க,3210,3400
ர்,3400,3500
ஜ,3500,3580
னை,3580,3690
யை,3690,3770
ப்,3770,3825
வ,3825,3995
ஜ்,3995,4030
ரா,4030,4175
யு,4175,4305
த,4305,4490
த்,4490,4540
தை,4540,4640
யொ,4640,4755
த்,4755,4830
த,4830,4950
அ,4950,4975
தி,4975,5235
ர்,5235,5260
ஷ்,5260,5325
ட,5325,5390
ம்,5390,5465
