ஸ்மூத் விஷயங்களைக் ஒரிஜினல் விஷயங்களையெல்லாம் ஆஸ்கார்டை காமிக்ஸும்
ஸ்,440,555
மூ,555,780
த்,780,860
வி,860,985
ஷ,985,1100
ய,1100,1210
ங்,1210,1230
க,1230,1405
ளை,1405,1440
க்,1440,1570
ஒ,1570,1645
ரி,1645,1800
ஜி,1800,1930
ன,1930,2010
ல்,2010,2085
வி,2085,2235
ஷ,2235,2300
ய,2300,2440
ங்,2440,2530
க,2530,2635
ளை,2635,2730
யெ,2730,2850
ல்,2850,2910
லா,2910,2950
ம்,2950,3050
ஆ,3050,3180
ஸ்,3180,3270
கா,3615,3875
ர்,3875,3970
டை,3970,4105
கா,4105,4300
மி,4300,4505
க்,4505,4580
ஸு,4580,4700
ம்,4700,4830
