இருப்பார்கள் கலைத்துறையினர்களே வேற்று மொழி வாய்ப்புகளால் புகழடைவீர்கள்
இ,245,575
ரு,575,650
ப்,650,680
பா,680,880
ர்,880,905
க,905,1075
ள்,1075,1245
க,1305,1605
லை,1605,1785
த்,1785,1800
து,1800,1920
றை,1920,2005
யி,2005,2110
ன,2110,2215
ர்,2215,2255
க,2255,2385
ளே,2385,2525
வே,2525,2745
ற்,2745,2875
று,2875,2975
மொ,2975,3110
ழி,3110,3265
வா,3265,3440
ய்,3440,3500
ப்,3500,3530
பு,3530,3655
க,3655,3785
ளா,3785,3935
ல்,3935,3985
பு,3985,4190
க,4190,4255
ழ,4255,4365
டை,4365,4525
வீ,4525,4655
ர்,4655,4670
க,4670,4855
ள்,4855,4890
