சண்முகம் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் சிவகுமார் ஜெயலலிதா மற்றும் பலரும் நடித்துள்ளனர்
ச,440,665
ண்,665,745
மு,745,860
க,860,945
ம்,945,1070
இ,1070,1135
ய,1135,1275
க்,1275,1300
க,1300,1440
த்,1440,1475
தி,1475,1665
ல்,1665,1790
வெ,2155,2360
ளி,2360,2460
வ,2460,2565
ந்,2565,2635
த,2635,2685
இ,2685,2855
த்,2855,2910
தி,2910,2980
ரை,2980,3110
ப்,3110,3165
ப,3165,3250
ட,3250,3360
த்,3360,3385
தி,3385,3580
ல்,3580,3720
சி,4045,4275
வ,4275,4400
கு,4400,4515
மா,4515,4695
ர்,4695,4735
ஜெ,4735,4885
ய,4885,5020
ல,5020,5135
லி,5135,5250
தா,5250,5455
ம,5455,5610
ற்,5610,5630
று,5630,5785
ம்,5785,6000
ப,6305,6420
ல,6420,6535
ரு,6535,6585
ம்,6585,6695
ந,6695,6850
டி,6850,6980
த்,6980,7045
து,7045,7140
ள்,7140,7225
ள,7225,7305
ன,7305,7400
ர்,7400,7435
