நிறுவனத்தினரின் தயாரிப்பில் வெளிவந்த இத்திரைப்படத்தில் கேசவன் கே. கேசவன் ரத்தினம் மற்றும் பலரும் நடித்துள்ளனர்
நி,420,585
று,585,660
வ,660,785
ன,785,880
த்,880,960
தி,960,1050
ன,1050,1150
ரி,1150,1270
ன்,1270,1360
த,1360,1520
யா,1520,1695
ரி,1695,1790
ப்,1790,1840
பி,1840,1950
ல்,1950,2030
வெ,2030,2215
ளி,2215,2310
வ,2310,2410
ந்,2410,2490
த,2490,2545
இ,2545,2730
த்,2730,2775
தி,2775,2850
ரை,2850,2980
ப்,2980,3040
ப,3040,3125
ட,3125,3235
த்,3235,3265
தி,3265,3455
ல்,3455,3595
கே,3940,4130
ச,4130,4280
வ,4280,4385
ன்,4385,4475
கே,4475,4780
கே,5120,5310
ச,5310,5465
வ,5465,5565
ன்,5565,5670
ர,5670,5790
த்,5790,5810
தி,5810,5945
ன,5945,6030
ம்,6030,6140
ம,6140,6250
ற்,6250,6265
று,6265,6435
ம்,6435,6665
ப,6955,7065
ல,7065,7185
ரு,7185,7230
ம்,7230,7345
ந,7345,7500
டி,7500,7625
த்,7625,7680
து,7680,7780
ள்,7780,7880
ள,7880,7950
ன,7950,8050
ர்,8050,8085
