புருஷர் நிஜம்போலத் ஜனக்கூட்டத்தின் புருஷர்களின் புருஷர்களோ புருஷரைப்
பு,435,545
ரு,545,615
ஷ,615,735
ர்,735,790
நி,790,900
ஜ,900,985
ம்,985,1040
போ,1040,1195
ல,1195,1365
த்,1365,1385
ஜ,1385,1435
ன,1435,1615
க்,1615,1690
கூ,1690,1785
ட்,1785,1815
ட,1815,2020
த்,2020,2035
தி,2035,2145
ன்,2145,2180
பு,2180,2330
ரு,2330,2500
ஷ,2500,2570
ர்,2570,2600
க,2600,2745
ளி,2745,2850
ன்,2850,2950
பு,2950,2990
ரு,2990,3165
ஷ,3165,3245
ர்,3245,3315
க,3315,3375
ளோ,3375,3550
பு,3550,3705
ரு,3705,3745
ஷ,3745,3860
ரை,3860,4035
ப்,4035,4055
