அறிமுகமானது அட்டகாசமான டிசைன் அதிகப்படியான வசதிகள் அதிரடியான
அ,435,560
றி,560,650
மு,650,770
க,770,890
மா,890,1105
ன,1105,1185
து,1185,1565
அ,1770,1860
ட்,1860,1915
ட,1915,2060
கா,2060,2260
ச,2260,2405
மா,2405,2615
ன,2615,2865
டி,3090,3295
சை,3295,3500
ன்,3500,3640
அ,3640,3735
தி,3735,3875
க,3875,3960
ப்,3960,3995
ப,3995,4075
டி,4075,4180
யா,4180,4385
ன,4385,4620
வ,4620,5145
ச,5145,5325
தி,5325,5445
க,5445,5575
ள்,5575,5625
அ,5625,5725
தி,5725,5815
ர,5815,5895
டி,5895,5990
யா,5990,6200
ன,6200,6305
