தோன்றியது கணேஷக்கு சுத்தமாக இதில் எதுவும் நம்பிக்கையில்லாதவன்எதற்காக
தோ,245,635
ன்,635,700
றி,700,780
ய,780,900
து,900,1240
க,1240,1635
ணே,1635,1795
ஷ,1795,1940
க்,1940,1965
கு,1965,2080
சு,2080,2295
த்,2295,2350
த,2350,2450
மா,2450,2570
க,2570,2770
இ,2770,2790
தி,2790,3005
ல்,3005,3065
எ,3065,3125
து,3125,3355
வு,3355,3425
ம்,3425,3480
ந,3480,3645
ம்,3645,3725
பி,3725,3825
க்,3825,3905
கை,3905,4000
யி,4000,4150
ல்,4150,4170
லா,4170,4275
த,4275,4445
வ,4445,4545
ன்,4545,4585
எ,4585,4620
த,4620,4745
ற்,4745,4780
கா,4780,4930
க,4930,5145
