நாள் முழுவதும் கட்டுப்பாட்டு அறையிலேயே அமர்ந்திருந்தார் உடனுக்குடன்
நா,245,675
ள்,675,740
மு,740,880
ழு,880,995
வ,995,1095
து,1095,1210
ம்,1210,1320
க,1350,1460
ட்,1460,1515
டு,1515,1640
ப்,1640,1705
பா,1705,1840
ட்,1840,1885
டு,1885,2055
அ,2055,2165
றை,2165,2235
யி,2235,2340
லே,2340,2470
யே,2470,2675
அ,2675,2780
ம,2780,2920
ர்,2920,2960
ந்,2960,3030
தி,3030,3095
ரு,3095,3175
ந்,3175,3270
தா,3270,3430
ர்,3430,3495
உ,3495,3865
ட,3865,3990
னு,3990,4095
க்,4095,4110
கு,4110,4230
ட,4230,4375
ன்,4375,4415
