சுவாமி இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் பி.எஸ்.ஸ்ரீநிவாசராவ் எஸ்.ஆர்.சாந்தோ மற்றும் பலரும் நடித்துள்ளனர்
சு,440,600
வா,600,810
மி,810,1020
இ,1020,1045
ய,1045,1195
க்,1195,1215
க,1215,1365
த்,1365,1440
தி,1440,1540
ல்,1540,1645
வெ,1645,1810
ளி,1810,1905
வ,1905,2000
ந்,2000,2085
த,2085,2125
இ,2125,2320
த்,2320,2370
தி,2370,2445
ரை,2445,2575
ப்,2575,2645
ப,2645,2715
ட,2715,2820
த்,2820,2860
தி,2860,3000
ல்,3000,3085
பி,3085,3315
எ,3315,3820
ஸ்,3820,3970
ஸ்,4330,4460
ரீ,4460,4640
நி,4640,4755
வா,4755,4935
ச,4935,5085
ரா,5085,5210
வ்,5210,5270
எ,5270,5435
ஸ்,5435,5595
ஆ,5950,6140
ர்,6140,6215
சா,6530,6830
ந்,6830,6915
தோ,6915,7055
ம,7055,7220
ற்,7220,7235
று,7235,7395
ம்,7395,7605
ப,7910,8030
ல,8030,8145
ரு,8145,8190
ம்,8190,8310
ந,8310,8460
டி,8460,8595
த்,8595,8615
து,8615,8750
ள்,8750,8835
ள,8835,8915
ன,8915,9005
ர்,9005,9045
