இராம.கி செல்வா போன்றவர்கள் இதற்கு இணையத்தில் உதவியாக இருக்கின்றார்கள்
இ,425,475
ரா,475,645
ம,645,910
கி,1245,1380
செ,1380,1550
ல்,1550,1615
வா,1615,1785
போ,1785,2000
ன்,2000,2085
ற,2085,2175
வ,2175,2285
ர்,2285,2305
க,2305,2515
ள்,2515,2585
இ,2895,3025
த,3025,3120
ற்,3120,3165
கு,3165,3510
இ,3795,3950
ணை,3950,4055
ய,4055,4155
த்,4155,4180
தி,4180,4375
ல்,4375,4515
உ,4790,4905
த,4905,5005
வி,5005,5075
யா,5075,5285
க,5285,5375
இ,5375,5545
ரு,5545,5655
க்,5655,5670
கி,5670,5805
ன்,5805,5875
றா,5875,6025
ர்,6025,6040
க,6040,6215
ள்,6215,6245
