நாதன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் ஆனந்தன் கே. ஆர். விஜயா மற்றும் பலரும் நடித்துள்ளனர்
நா,420,675
த,675,785
ன்,785,870
இ,870,930
ய,930,1085
க்,1085,1105
க,1105,1245
த்,1245,1280
தி,1280,1465
ல்,1465,1610
வெ,1950,2160
ளி,2160,2260
வ,2260,2365
ந்,2365,2445
த,2445,2490
இ,2490,2660
த்,2660,2705
தி,2705,2775
ரை,2775,2915
ப்,2915,2970
ப,2970,3065
ட,3065,3160
த்,3160,3200
தி,3200,3385
ல்,3385,3520
ஆ,3860,4040
ன,4040,4130
ந்,4130,4210
த,4210,4295
ன்,4295,4385
கே,4385,4700
ஆ,5030,5210
ர்,5210,5280
வி,5615,5810
ஜ,5810,5880
யா,5880,5995
ம,5995,6245
ற்,6245,6285
று,6285,6460
ம்,6460,6475
ப,6475,7025
ல,7025,7150
ரு,7150,7255
ம்,7255,7270
ந,7270,7475
டி,7475,7595
த்,7595,7670
து,7670,7775
ள்,7775,7830
ள,7830,7925
ன,7925,8020
ர்,8020,8090
