ஜெயலலிதா கையெழுத்து குறித்தெல்லாம் விசாரிக்கப்படும் அப்படி நடந்தால்
ஜெ,250,590
ய,590,730
ல,730,845
லி,845,965
தா,965,1150
கை,1150,1340
யெ,1340,1480
ழு,1480,1565
த்,1565,1595
து,1595,2240
கு,2240,2365
றி,2365,2460
த்,2460,2475
தெ,2475,2615
ல்,2615,2680
லா,2680,2865
ம்,2865,2935
வி,3115,3480
சா,3480,3725
ரி,3725,3830
க்,3830,3845
க,3845,3960
ப்,3960,3995
ப,3995,4085
டு,4085,4255
ம்,4255,4375
அ,4530,4545
ப்,4545,4865
ப,4865,4965
டி,4965,5130
ந,5130,5300
ட,5300,5395
ந்,5395,5490
தா,5490,5620
ல்,5620,5660
