தண்ணீர் அதிகமாகச் சேர்த்துக் கொதிக்கவிட்டு சாதத்துக்குக் குழம்பாகவும்
த,245,585
ண்,585,600
ணீ,600,810
ர்,810,895
அ,895,985
தி,985,1125
க,1125,1210
மா,1210,1405
க,1405,1525
ச்,1525,1575
சே,1575,1750
ர்,1750,1820
த்,1820,1845
து,1845,1985
க்,1985,2000
கொ,2000,2160
தி,2160,2260
க்,2260,2275
க,2275,2400
வி,2400,2490
ட்,2490,2530
டு,2530,2965
சா,2965,3475
த,3475,3590
த்,3590,3610
து,3610,3760
க்,3760,3775
கு,3775,3915
க்,3915,3930
கு,3930,4065
ழ,4065,4200
ம்,4200,4285
பா,4285,4425
க,4425,4505
வு,4505,4680
ம்,4680,4720
