எடுக்கவேண்டாம் மற்றவர்களுடன் அளவோடு பழகவும் பிரச்னைகளை சுமுகமாகப்
எ,245,590
டு,590,690
க்,690,705
க,705,845
வே,845,1005
ண்,1005,1090
டா,1090,1220
ம்,1220,1310
ம,1310,1450
ற்,1450,1580
ற,1580,1655
வ,1655,1760
ர்,1760,1800
க,1800,1920
ளு,1920,1990
ட,1990,2125
ன்,2125,2225
அ,2225,2340
ள,2340,2425
வோ,2425,2565
டு,2565,2995
ப,3010,3335
ழ,3335,3510
க,3510,3560
வு,3560,3680
ம்,3680,3795
பி,3795,3885
ர,3885,3990
ச்,3990,4115
னை,4115,4300
க,4300,4390
ளை,4390,4540
சு,4540,4710
மு,4710,4830
க,4830,4955
மா,4955,5150
க,5150,5325
ப்,5325,5425
