பாலச்சந்தர் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் ரஜினிகாந்த் கமல்ஹாசன் மற்றும் பலர் நடித்துள்ளனர்
பா,425,640
ல,640,735
ச்,735,755
ச,755,915
ந்,915,995
த,995,1075
ர்,1075,1110
இ,1110,1205
ய,1205,1310
க்,1310,1345
க,1345,1480
த்,1480,1515
தி,1515,1715
ல்,1715,1835
வெ,2195,2395
ளி,2395,2495
வ,2495,2600
ந்,2600,2680
த,2680,2725
இ,2725,2895
த்,2895,2930
தி,2930,3010
ரை,3010,3150
ப்,3150,3200
ப,3200,3300
ட,3300,3400
த்,3400,3435
தி,3435,3620
ல்,3620,3760
ர,4070,4235
ஜி,4235,4390
னி,4390,4510
கா,4510,4675
ந்,4675,4760
த்,4760,4795
க,4795,4970
ம,4970,5105
ல்,5105,5180
ஹா,5180,5355
ச,5355,5500
ன்,5500,5575
ம,5575,5710
ற்,5710,5735
று,5735,5895
ம்,5895,6090
ப,6415,6530
ல,6530,6650
ர்,6650,6670
ந,6670,6810
டி,6810,6950
த்,6950,7000
து,7000,7110
ள்,7110,7195
ள,7195,7265
ன,7265,7370
ர்,7370,7405
