முத்துராமன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் சிவகுமார் ஸ்ரீபிரியா மற்றும் பலரும் நடித்துள்ளனர்
மு,435,590
த்,590,605
து,605,790
ரா,790,920
ம,920,1055
ன்,1055,1135
இ,1135,1210
ய,1210,1350
க்,1350,1380
க,1380,1515
த்,1515,1615
தி,1615,1740
ல்,1740,1885
வெ,2235,2430
ளி,2430,2530
வ,2530,2635
ந்,2635,2715
த,2715,2755
இ,2755,2925
த்,2925,2985
தி,2985,3045
ரை,3045,3185
ப்,3185,3250
ப,3250,3330
ட,3330,3435
த்,3435,3470
தி,3470,3655
ல்,3655,3780
சி,4115,4350
வ,4350,4480
கு,4480,4590
மா,4590,4775
ர்,4775,4800
ஸ்,4800,4940
ரீ,4940,5075
பி,5075,5195
ரி,5195,5245
யா,5245,5490
ம,5490,5640
ற்,5640,5655
று,5655,5825
ம்,5825,6035
ப,6340,6460
ல,6460,6575
ரு,6575,6610
ம்,6610,6735
ந,6735,6895
டி,6895,7020
த்,7020,7080
து,7080,7180
ள்,7180,7265
ள,7265,7335
ன,7335,7440
ர்,7440,7475
