இராஜபாட்டையில் ஜாக்கிரதையாகவே ஜன்மாந்தரத் ஜென்மங்களைப் ஜன்மத்தைப் உன்னிஷ்டம்
இ,425,480
ரா,480,700
ஜ,700,775
பா,775,915
ட்,915,980
டை,980,1105
யி,1105,1160
ல்,1160,1310
ஜா,1310,1895
க்,1895,2025
கி,2025,2150
ர,2150,2225
தை,2225,2335
யா,2335,2465
க,2465,2680
வே,2680,2735
ஜ,2735,2895
ன்,2895,2960
மா,2960,3130
ந்,3130,3180
த,3180,3375
ர,3375,3470
த்,3470,3505
ஜெ,3505,3610
ன்,3610,3725
ம,3725,3885
ங்,3885,3930
க,3930,4075
ளை,4075,4175
ப்,4175,4200
ஜ,4200,4300
ன்,4300,4365
ம,4365,4535
த்,4535,4620
தை,4620,4720
ப்,4720,4760
உ,4760,4845
ன்,4845,4950
னி,4950,5150
ஷ்,5150,5165
ட,5165,5300
ம்,5300,5375
