கஷ்டமாயிருக்கிறதுநாடு சந்தோஷமளிக்கிறது ஜபம் மனோராஜ்யம் துஷ்டர்களின் விஷத்தை
க,400,545
ஷ்,545,630
ட,630,760
மா,760,945
யி,945,1120
ரு,1120,1150
க்,1150,1250
கி,1250,1300
ற,1300,1385
து,1385,1510
நா,1510,1695
டு,1695,1800
ச,1800,2010
ந்,2010,2095
தோ,2095,2225
ஷ,2225,2345
ம,2345,2455
ளி,2455,2565
க்,2565,2620
கி,2620,2730
ற,2730,2825
து,2825,2940
ஜ,2940,3225
ப,3425,3650
ம்,3650,3700
ம,3700,3895
னோ,3895,3990
ரா,3990,4155
ஜ்,4155,4175
ய,4175,4350
ம்,4350,4410
து,4410,4535
ஷ்,4535,4620
ட,4620,4745
ர்,4745,4825
க,4825,4930
ளி,4930,5055
ன்,5055,5080
வி,5080,5235
ஷ,5235,5295
த்,5295,5355
தை,5355,5510
