கோபாலகிருஷ்ணன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் சிவாஜி கணேசன் பத்மினி மற்றும் பலரும் நடித்துள்ளனர்
கோ,420,605
பா,605,800
ல,800,900
கி,900,1015
ரு,1015,1095
ஷ்,1095,1245
ண,1245,1330
ன்,1330,1415
இ,1415,1495
ய,1495,1630
க்,1630,1650
க,1650,1790
த்,1790,1820
தி,1820,2025
ல்,2025,2160
வெ,2510,2705
ளி,2705,2805
வ,2805,2910
ந்,2910,2990
த,2990,3030
இ,3030,3200
த்,3200,3220
தி,3220,3320
ரை,3320,3460
ப்,3460,3525
ப,3525,3610
ட,3610,3705
த்,3705,3745
தி,3745,3940
ல்,3940,4065
சி,4390,4620
வா,4620,4790
ஜி,4790,4970
க,4970,5130
ணே,5130,5285
ச,5285,5440
ன்,5440,5510
ப,5510,5660
த்,5660,5710
மி,5710,5860
னி,5860,5990
ம,5990,6130
ற்,6130,6160
று,6160,6315
ம்,6315,6520
ப,6830,6950
ல,6950,7070
ரு,7070,7110
ம்,7110,7230
ந,7230,7380
டி,7380,7515
த்,7515,7555
து,7555,7670
ள்,7670,7750
ள,7750,7835
ன,7835,7930
ர்,7930,7970
