இருக்கும்படிப் பார்த்துக்கொள்ள வேண்டும் நடப்பதும் தேவைப்பட்டால் மசாஜ்
இ,245,635
ரு,635,665
க்,665,680
கு,680,800
ம்,800,905
ப,905,945
டி,945,1085
ப்,1085,1120
பா,1120,1305
ர்,1305,1340
த்,1340,1370
து,1370,1495
க்,1495,1515
கொ,1515,1665
ள்,1665,1755
ள,1755,1840
வே,1840,2020
ண்,2020,2110
டு,2110,2190
ம்,2190,2310
ந,2405,2840
ட,2840,2930
ப்,2930,2970
ப,2970,3080
து,3080,3195
ம்,3195,3285
தே,3315,3490
வை,3490,3655
ப்,3655,3690
ப,3690,3755
ட்,3755,3815
டா,3815,3990
ல்,3990,4045
ம,4045,4225
சா,4225,4450
ஜ்,4450,4525
