மாதவன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் ரவிச்சந்திரன் கே. ஆர். விஜயா மற்றும் பலரும் நடித்துள்ளனர்
மா,430,715
த,715,805
வ,805,915
ன்,915,1000
இ,1000,1020
ய,1020,1210
க்,1210,1240
க,1240,1375
த்,1375,1410
தி,1410,1610
ல்,1610,1730
வெ,2085,2290
ளி,2290,2390
வ,2390,2495
ந்,2495,2570
த,2570,2620
இ,2620,2790
த்,2790,2835
தி,2835,2915
ரை,2915,3045
ப்,3045,3105
ப,3105,3190
ட,3190,3290
த்,3290,3325
தி,3325,3510
ல்,3510,3660
ர,3965,4130
வி,4130,4240
ச்,4240,4365
ச,4365,4420
ந்,4420,4495
தி,4495,4545
ர,4545,4655
ன்,4655,4740
கே,4740,5060
ஆ,5390,5575
ர்,5575,5655
வி,5980,6170
ஜ,6170,6240
யா,6240,6355
ம,6355,6605
ற்,6605,6645
று,6645,6820
ம்,6820,6835
ப,6835,7385
ல,7385,7510
ரு,7510,7615
ம்,7615,7630
ந,7630,7835
டி,7835,7955
த்,7955,8030
து,8030,8135
ள்,8135,8190
ள,8190,8300
ன,8300,8390
ர்,8390,8450
