டாக்டர் கிருஷ்ண குமாரின் நேர்காணல் மிக உயர்ந்த கருத்துக்கள் கொண்டது
டா,425,630
க்,630,655
ட,655,805
ர்,805,835
கி,835,965
ரு,965,1040
ஷ்,1040,1180
ண,1180,1305
கு,1305,1470
மா,1470,1655
ரி,1655,1765
ன்,1765,1855
நே,1855,2030
ர்,2030,2095
கா,2095,2285
ண,2285,2385
ல்,2385,2445
மி,2445,2655
க,2655,2895
உ,3175,3280
ய,3280,3410
ர்,3410,3445
ந்,3445,3520
த,3520,3600
க,3600,3780
ரு,3780,3835
த்,3835,3870
து,3870,4000
க்,4000,4020
க,4020,4175
ள்,4175,4240
கொ,4240,4390
ண்,4390,4465
ட,4465,4505
து,4505,4665
