தொழில்நுட்பம் இங்கே பயன்படுத்தப்பட்டிருப்பதற்கான சாத்தியங்களும் அதிகம் இந்தியாவில்
தொ,245,570
ழி,570,715
ல்,715,780
நு,780,895
ட்,895,945
ப,945,1090
ம்,1090,1195
இ,1195,1295
ங்,1295,1370
கே,1370,1530
ப,1530,1685
ய,1685,1810
ன்,1810,1900
ப,1900,1965
டு,1965,2085
த்,2085,2120
த,2120,2225
ப்,2225,2265
ப,2265,2370
ட்,2370,2425
டி,2425,2550
ரு,2550,2625
ப்,2625,2655
ப,2655,2805
த,2805,2875
ற்,2875,2935
கா,2935,3155
ன,3155,3400
சா,3475,4000
த்,4000,4045
தி,4045,4175
ய,4175,4250
ங்,4250,4340
க,4340,4420
ளு,4420,4525
ம்,4525,4655
அ,5000,5115
தி,5115,5260
க,5260,5335
ம்,5335,5440
இ,5440,5540
ந்,5540,5625
தி,5625,5680
யா,5680,5845
வி,5845,5955
ல்,5955,6010
