முத்துராமன் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் விஜய் சரோஜா மற்றும் பலரும் நடித்துள்ளனர்
மு,435,590
த்,590,605
து,605,790
ரா,790,920
ம,920,1055
ன்,1055,1135
இ,1135,1220
ய,1220,1345
க்,1345,1380
க,1380,1515
த்,1515,1610
தி,1610,1750
ல்,1750,1885
வெ,2235,2435
ளி,2435,2530
வ,2530,2635
ந்,2635,2715
த,2715,2755
இ,2755,2930
த்,2930,2980
தி,2980,3045
ரை,3045,3185
ப்,3185,3250
ப,3250,3335
ட,3335,3430
த்,3430,3470
தி,3470,3665
ல்,3665,3785
வி,4145,4330
ஜ,4330,4405
ய்,4405,4420
ச,4420,4625
ரோ,4625,4750
ஜா,4750,4930
ம,4930,5180
ற்,5180,5235
று,5235,5400
ம்,5400,5415
ப,5415,5965
ல,5965,6090
ரு,6090,6195
ம்,6195,6210
ந,6210,6410
டி,6410,6535
த்,6535,6610
து,6610,6710
ள்,6710,6770
ள,6770,6870
ன,6870,6960
ர்,6960,7030
