அள்ளிக்காட்டியபடியே பேசினார் மக்காச்சோளப் பயிர் வளர்ச்சியும் அபரிமிதமா
அ,440,560
ள்,560,650
ளி,650,735
க்,735,750
கா,750,915
ட்,915,960
டி,960,1055
ய,1055,1170
ப,1170,1270
டி,1270,1335
யே,1335,1535
பே,1535,1760
சி,1760,1920
னா,1920,2105
ர்,2105,2185
ம,2185,2675
க்,2675,2690
கா,2690,2910
ச்,2910,2935
சோ,2935,3145
ள,3145,3240
ப்,3240,3280
ப,3280,3425
யி,3425,3525
ர்,3525,3550
வ,3550,3725
ள,3725,3825
ர்,3825,3860
ச்,3860,3885
சி,3885,4005
யு,4005,4110
ம்,4110,4250
அ,4250,4330
ப,4330,4450
ரி,4450,4540
மி,4540,4675
த,4675,4760
மா,4760,4930
