பயம் உங்களுக்குத்தான்னு பயம்னா நடுராத்திரியிலே தனியாக் கிளம்புவனா
ப,250,545
ய,545,675
ம்,675,755
உ,755,785
ங்,785,935
க,935,1020
ளு,1020,1110
க்,1110,1125
கு,1125,1280
த்,1280,1295
தா,1295,1485
ன்,1485,1515
னு,1515,1645
ப,1645,1810
ய,1810,1920
ம்,1920,1975
னா,1975,2185
ந,2185,2340
டு,2340,2460
ரா,2460,2580
த்,2580,2595
தி,2595,2710
ரி,2710,2750
யி,2750,2880
லே,2880,3045
த,3045,3220
னி,3220,3265
யா,3265,3490
க்,3490,3505
கி,3505,3665
ள,3665,3750
ம்,3750,3835
பு,3835,3920
வ,3920,4020
னா,4020,4170
