தமிழர் எவருக்கும் ஒரு மொழி மட்டும் தெரிந்து இருந்தால் அது நல்லதல்ல
த,420,580
மி,580,665
ழ,665,840
ர்,840,875
எ,875,1010
வ,1010,1105
ரு,1105,1180
க்,1180,1205
கு,1205,1345
ம்,1345,1435
ஒ,1435,1575
ரு,1575,1650
மொ,1650,1800
ழி,1800,1955
ம,1955,2085
ட்,2085,2150
டு,2150,2255
ம்,2255,2470
தெ,2820,2950
ரி,2950,3050
ந்,3050,3130
து,3130,3160
இ,3160,3310
ரு,3310,3400
ந்,3400,3480
தா,3480,3660
ல்,3660,3760
அ,4110,4220
து,4220,4340
ந,4340,4495
ல்,4495,4530
ல,4530,4665
த,4665,4750
ல்,4750,4765
ல,4765,4930
