ஏற்றமடையும் சந்தையின் போக்கில் இறக்கத்துக்கான வாய்ப்புகள் தெரியாதபட்சத்தில்
ஏ,245,645
ற்,645,775
ற,775,850
ம,850,940
டை,940,1085
யு,1085,1235
ம்,1235,1370
ச,1460,1945
ந்,1945,2045
தை,2045,2130
யி,2130,2250
ன்,2250,2350
போ,2370,2525
க்,2525,2540
கி,2540,2685
ல்,2685,2750
இ,2750,2890
ற,2890,2980
க்,2980,2995
க,2995,3135
த்,3135,3155
து,3155,3295
க்,3295,3315
கா,3315,3520
ன,3520,3775
வா,3775,4325
ய்,4325,4395
ப்,4395,4430
பு,4430,4555
க,4555,4715
ள்,4715,4755
தெ,4755,4915
ரி,4915,4955
யா,4955,5155
த,5155,5265
ப,5265,5360
ட்,5360,5445
ச,5445,5590
த்,5590,5620
தி,5620,5780
ல்,5780,5830
