வருடத்தில் மூன்று மாதங்கள் பள்ளிக்கு வெளியே அவர்கள் இருக்கிறார்கள்
வ,435,625
ரு,625,665
ட,665,805
த்,805,840
தி,840,1040
ல்,1040,1155
மூ,1500,1745
ன்,1745,1830
று,1830,2190
மா,2450,2725
த,2725,2835
ங்,2835,2930
க,2930,3090
ள்,3090,3150
ப,3465,3590
ள்,3590,3675
ளி,3675,3775
க்,3775,3790
கு,3790,4145
வெ,4435,4640
ளி,4640,4685
யே,4685,4905
அ,4905,5000
வ,5000,5110
ர்,5110,5140
க,5140,5275
ள்,5275,5290
இ,5290,5435
ரு,5435,5540
க்,5540,5555
கி,5555,5680
றா,5680,5825
ர்,5825,5840
க,5840,6005
ள்,6005,6035
