பணம்பெயர்புகழ் பெருகும் அரசியலிலும் கோலோச்சலாம் அமர்ந்திருந்தால் தன
ப,250,570
ண,570,655
ம்,655,670
பெ,670,810
ய,810,945
ர்,945,965
பு,965,1130
க,1130,1235
ழ்,1235,1285
பெ,1285,1460
ரு,1460,1545
கு,1545,1645
ம்,1645,1785
அ,1785,1885
ர,1885,1950
சி,1950,2075
ய,2075,2190
லி,2190,2300
லு,2300,2420
ம்,2420,2550
கோ,2665,3165
லோ,3165,3260
ச்,3260,3290
ச,3290,3445
லா,3445,3630
ம்,3630,4075
அ,4075,4185
ம,4185,4310
ர்,4310,4350
ந்,4350,4425
தி,4425,4485
ரு,4485,4570
ந்,4570,4655
தா,4655,4790
ல்,4790,4850
த,4850,5030
ன,5030,5125
