விஷயமாயிருந்தால் இஷ்டத்துடனே இஷ்டப்பட்டுப் ஜனங்களும் ஜலதோஷம் விஹாரத்துக்குப்
வி,250,630
ஷ,630,745
ய,745,870
மா,870,965
யி,965,1180
ரு,1180,1275
ந்,1275,1290
தா,1290,1410
ல்,1410,1560
இ,1560,1705
ஷ்,1980,2125
ட,2125,2280
த்,2280,2330
து,2330,2450
ட,2450,2555
னே,2555,2650
இ,2650,2755
ஷ்,2755,2905
ட,2905,3050
ப்,3050,3100
ப,3100,3205
ட்,3205,3235
டு,3235,3365
ப்,3365,3440
ஜ,3440,3495
ன,3495,3680
ங்,3680,3705
க,3705,3850
ளு,3850,3945
ம்,3945,3985
ஜ,3985,4000
ல,4000,4225
தோ,4225,4340
ஷ,4340,4370
ம்,4370,4440
வி,4440,4665
ஹா,4665,4800
ர,4800,4935
த்,4935,5020
து,5020,5160
க்,5160,5200
கு,5200,5310
ப்,5310,5375
