சம்பந்தப்பட்ட காரியங்கள் தடைப்பட்டு முடியும் சாலைகளில் செல்லும்போது
ச,245,660
ம்,660,765
ப,765,835
ந்,835,915
த,915,990
ப்,990,1030
ப,1030,1130
ட்,1130,1195
ட,1195,1340
கா,1340,1575
ரி,1575,1615
ய,1615,1750
ங்,1750,1840
க,1840,1960
ள்,1960,1985
த,1985,2170
டை,2170,2320
ப்,2320,2335
ப,2335,2435
ட்,2435,2490
டு,2490,2610
மு,2610,2730
டி,2730,2810
யு,2810,2990
ம்,2990,3110
சா,3205,3775
லை,3775,3955
க,3955,4040
ளி,4040,4145
ல்,4145,4230
செ,4230,4400
ல்,4400,4505
லு,4505,4560
ம்,4560,4635
போ,4635,4790
து,4790,4905
