சம்பந்தர் பாடல் பெற்ற இத்தலம் இராமநாதபுரம் மாவட்டத்தில் அமைந்துள்ளது
ச,440,650
ம்,650,755
ப,755,835
ந்,835,915
த,915,990
ர்,990,1020
பா,1020,1250
ட,1250,1365
ல்,1365,1430
பெ,1430,1590
ற்,1590,1605
ற,1605,1770
இ,1770,1925
த்,1925,1985
த,1985,2085
ல,2085,2165
ம்,2165,2270
இ,2270,2350
ரா,2350,2515
ம,2515,2660
நா,2660,2815
த,2815,2920
பு,2920,3050
ர,3050,3115
ம்,3115,3220
மா,3220,3425
வ,3425,3500
ட்,3500,3545
ட,3545,3675
த்,3675,3730
தி,3730,3855
ல்,3855,3960
அ,3960,4055
மை,4055,4230
ந்,4230,4310
து,4310,4385
ள்,4385,4480
ள,4480,4510
து,4510,4665
