அவங்க துறையில எங்க ரெண்டு பேரையும் விட அவங்களுக்கு நல்லாத் தெரியும்
அ,435,530
வ,530,670
ங்,670,765
க,765,990
து,1360,1495
றை,1495,1550
யி,1550,1665
ல,1665,1770
எ,1770,1955
ங்,1955,2045
க,2045,2270
ரெ,2560,2735
ண்,2735,2850
டு,2850,3125
பே,3460,3635
ரை,3635,3740
யு,3740,3845
ம்,3845,3950
வி,3950,4030
ட,4030,4315
அ,4650,4755
வ,4755,4885
ங்,4885,4970
க,4970,5055
ளு,5055,5140
க்,5140,5165
கு,5165,5340
ந,5340,5495
ல்,5495,5585
லா,5585,5700
த்,5700,5730
தெ,5730,5890
ரி,5890,6020
யு,6020,6080
ம்,6080,6150
