நினைக்கிறார் அது தண்டனைக்காகவும் இருக்கலாம் இந்தியாவின் கவனத்தையே
நி,245,600
னை,600,765
க்,765,780
கி,780,890
றா,890,1050
ர்,1050,1140
அ,1440,1560
து,1560,1680
த,1680,1850
ண்,1850,1915
ட,1915,2000
னை,2000,2165
க்,2165,2180
கா,2180,2350
க,2350,2430
வு,2430,2555
ம்,2555,2665
இ,2665,2820
ரு,2820,2850
க்,2850,2865
க,2865,3000
லா,3000,3185
ம்,3185,3260
இ,3355,3720
ந்,3720,3820
தி,3820,3900
யா,3900,4040
வி,4040,4155
ன்,4155,4230
க,4230,4395
வ,4395,4480
ன,4480,4585
த்,4585,4605
தை,4605,4740
யே,4740,4940
