கிடைக்கும் ஆனால் திருவாதிரை நட்சத்திரத்தில் பிறந்தவர்களுக்கு உறவினர்
கி,250,535
டை,535,740
க்,740,755
கு,755,865
ம்,865,1000
ஆ,1355,1535
னா,1535,1725
ல்,1725,1900
தி,1970,2315
ரு,2315,2395
வா,2395,2570
தி,2570,2645
ரை,2645,2805
ந,2805,2945
ட்,2945,3030
ச,3030,3165
த்,3165,3190
தி,3190,3300
ர,3300,3395
த்,3395,3415
தி,3415,3560
ல்,3560,3635
பி,3635,3785
ற,3785,3880
ந்,3880,3960
த,3960,4025
வ,4025,4120
ர்,4120,4170
க,4170,4295
ளு,4295,4390
க்,4390,4405
கு,4405,4570
உ,4570,4725
ற,4725,4810
வி,4810,4910
ன,4910,5005
ர்,5005,5045
