ஆயில்யம் நட்சத்திரத்தில் பிறந்தவர்களுக்கு மேலும் நற்பலன்கள் அமையும்
ஆ,445,620
யி,620,735
ல்,735,800
ய,800,900
ம்,900,950
ந,950,1130
ட்,1130,1200
ச,1200,1350
த்,1350,1365
தி,1365,1485
ர,1485,1575
த்,1575,1595
தி,1595,1745
ல்,1745,1820
பி,1820,1970
ற,1970,2065
ந்,2065,2145
த,2145,2220
வ,2220,2315
ர்,2315,2355
க,2355,2480
ளு,2480,2570
க்,2570,2585
கு,2585,2735
மே,2735,2935
லு,2935,3065
ம்,3065,3185
ந,3275,3705
ற்,3705,3735
ப,3735,3910
ல,3910,4010
ன்,4010,4110
க,4110,4225
ள்,4225,4275
அ,4275,4385
மை,4385,4505
யு,4505,4655
ம்,4655,4705
