பீடபூமி என்றுதான் இருக்க வேண்டும் என்று நீங்கள் விரும்பினால் மாற்றி விடுங்கள்
பீ,425,600
ட,600,710
பூ,710,910
மி,910,1085
எ,1085,1635
ன்,1635,1720
று,1720,1830
தா,1830,1980
ன்,1980,2045
இ,2045,2145
ரு,2145,2245
க்,2245,2260
க,2260,2405
வே,2405,2590
ண்,2590,2675
டு,2675,2715
ம்,2715,2950
எ,3030,3365
ன்,3365,3455
று,3455,3560
நீ,3560,3745
ங்,3745,3835
க,3835,3950
ள்,3950,3975
வி,3975,4090
ரு,4090,4170
ம்,4170,4200
பி,4200,4340
னா,4340,4530
ல்,4530,4615
மா,4960,5210
ற்,5210,5230
றி,5230,5465
வி,5465,5555
டு,5555,5675
ங்,5675,5740
க,5740,5850
ள்,5850,5875
