குப்புறப்படுத்துக்கொண்டு கைகளை மடக்கி முன்னங்கைகளை நிலத்தில் பதித்து
கு,250,535
ப்,535,570
பு,570,705
ற,705,780
ப்,780,835
ப,835,900
டு,900,1025
த்,1025,1055
து,1055,1190
க்,1190,1205
கொ,1205,1370
ண்,1370,1470
டு,1470,1840
கை,1840,2590
க,2590,2680
ளை,2680,2960
ம,2960,3445
ட,3445,3550
க்,3550,3565
கி,3565,3745
மு,3745,3900
ன்,3900,3935
ன,3935,4045
ங்,4045,4140
கை,4140,4295
க,4295,4385
ளை,4385,4660
நி,4660,5095
ல,5095,5200
த்,5200,5225
தி,5225,5365
ல்,5365,5440
ப,5440,5605
தி,5605,5715
த்,5715,5745
து,5745,5950
