படிக்கலைனா படிச்சிருங்க ப்ளீஸ் சினிமாவில் எம்ஜிஆரின் ஆதிக்கத்துக்கு
ப,250,545
டி,545,680
க்,680,700
க,700,820
லை,820,995
னா,995,1165
ப,1165,1320
டி,1320,1440
ச்,1440,1460
சி,1460,1610
ரு,1610,1685
ங்,1685,1765
க,1765,2020
ப்,2145,2410
ளீ,2410,2595
ஸ்,2595,2730
சி,2730,2965
னி,2965,3070
மா,3070,3245
வி,3245,3340
ல்,3340,3410
எ,3410,3555
ம்,3555,3635
ஜி,3635,3780
ஆ,3780,3910
ரி,3910,4020
ன்,4020,4125
ஆ,4125,4270
தி,4270,4395
க்,4395,4410
க,4410,4535
த்,4535,4560
து,4560,4700
க்,4700,4715
கு,4715,5035
