தினத்தந்தியின் பவளவிழாவும் பிரதமர் அலுவலகத்தின் இணைச் செயலாளராக
தி,245,565
ன,565,660
த்,660,675
த,675,820
ந்,820,905
தி,905,955
யி,955,1090
ன்,1090,1170
ப,1170,1320
வ,1320,1425
ள,1425,1525
வி,1525,1580
ழா,1580,1805
வு,1805,1895
ம்,1895,2000
பி,2000,2105
ர,2105,2235
த,2235,2320
ம,2320,2460
ர்,2460,2530
அ,2530,2630
லு,2630,2715
வ,2715,2815
ல,2815,2970
க,2970,3050
த்,3050,3065
தி,3065,3220
ன்,3220,3300
இ,3300,3415
ணை,3415,3555
ச்,3555,3580
செ,3580,3735
ய,3735,3870
லா,3870,4065
ள,4065,4155
ரா,4155,4300
க,4300,4435
