ராட்சஸி ராட்சஸியாயிருந்தாலும் இராஜகுமாரியாயிருக்க இராஜகுமாரிகளின் இஷ்டப்படி இஷ்டமிருந்தால்
ரா,405,620
ட்,620,705
ச,705,850
ஸி,850,1050
ரா,1050,1200
ட்,1200,1285
ச,1285,1415
ஸி,1415,1555
யா,1555,1720
யி,1720,1845
ரு,1845,1930
ந்,1930,2015
தா,2015,2175
லு,2175,2240
ம்,2240,2410
இ,2730,2785
ரா,2785,3005
ஜ,3005,3070
கு,3070,3110
மா,3110,3290
ரி,3290,3435
யா,3435,3560
யி,3560,3770
ரு,3770,3845
க்,3845,3870
க,3870,3975
இ,3975,4015
ரா,4015,4225
ஜ,4225,4400
கு,4400,4495
மா,4495,4590
ரி,4590,4805
க,4805,4945
ளி,4945,5025
ன்,5025,5050
இ,5050,5135
ஷ்,5135,5210
ட,5210,5385
ப்,5385,5465
ப,5465,5555
டி,5555,5655
இ,5655,5705
ஷ்,5705,5835
ட,5835,6000
மி,6000,6125
ரு,6125,6265
ந்,6265,6335
தா,6335,6445
ல்,6445,6480
