ஐக்கிய இராச்சியம் பிரான்ஸ் ஆகியவை நட்பு அணி நாடுகளில் இருந்த முதன்மையான நாடுகள் ஆகும்
ஐ,1050,1240
க்,1240,1255
கி,1255,1390
ய,1390,1485
இ,1485,1625
ரா,1625,1770
ச்,1770,1800
சி,1800,1940
ய,1940,2040
ம்,2040,2160
பி,2160,2240
ரா,2240,2390
ன்,2390,2445
ஸ்,2445,2555
ஆ,2590,2735
கி,2735,2825
ய,2825,2940
வை,2940,3110
ந,3110,3245
ட்,3245,3305
பு,3305,3475
அ,3475,3615
ணி,3615,3745
நா,3745,3945
டு,3945,4060
க,4060,4175
ளி,4175,4270
ல்,4270,4330
இ,4330,4450
ரு,4450,4535
ந்,4535,4615
த,4615,4720
மு,4720,4910
த,4910,5005
ன்,5005,5095
மை,5095,5235
யா,5235,5400
ன,5400,5630
நா,5940,6180
டு,6180,6290
க,6290,6450
ள்,6450,6485
ஆ,6485,6620
கு,6620,6745
ம்,6745,6820
