அர்த்தாஷ்டம சனியாகவும் வரவுள்ளார் அதேபோல் மகர ராசிக்காரர்களுக்கு
அ,440,570
ர்,570,625
த்,625,650
தா,650,850
ஷ்,850,945
ட,945,1045
ம,1045,1185
ச,1185,1370
னி,1370,1420
யா,1420,1645
க,1645,1735
வு,1735,1855
ம்,1855,1960
வ,1960,2105
ர,2105,2180
வு,2180,2280
ள்,2280,2365
ளா,2365,2495
ர்,2495,2565
அ,2565,2660
தே,2660,2840
போ,2840,3045
ல்,3045,3085
ம,3085,3310
க,3310,3390
ர,3390,3490
ரா,3490,3700
சி,3700,3875
க்,3875,3890
கா,3890,4095
ர,4095,4170
ர்,4170,4200
க,4200,4340
ளு,4340,4430
க்,4430,4445
கு,4445,4670
