ஜன்மத்து மகாராஜனாகப் ஜாக்கிரதையும் ஜோசியன் கனகாபிஷேகம் ராஜாக்களும்
ஜ,400,540
ன்,540,625
ம,625,755
த்,755,805
து,805,960
ம,960,1580
கா,1580,1750
ரா,1750,1895
ஜ,1895,2005
னா,2005,2120
க,2120,2280
ப்,2280,2345
ஜா,2345,2450
க்,2450,2565
கி,2565,2720
ர,2720,2815
தை,2815,2885
யு,2885,3020
ம்,3020,3125
ஜோ,3125,3320
சி,3620,3905
ய,3905,4035
ன்,4035,4140
க,4140,4250
ன,4250,4415
கா,4415,4510
பி,4510,4700
ஷே,4700,4835
க,4835,5100
ம்,5100,5130
ரா,5130,5255
ஜா,5255,5500
க்,5500,5585
க,5585,5715
ளு,5715,5790
ம்,5790,5845
