அடைவீர்கள் கூட்டுத்தொழிலில் விலகிச் சென்ற பங்குதாரர்கள் மறுபடியும்
அ,440,560
டை,560,700
வீ,700,870
ர்,870,885
க,885,1075
ள்,1075,1245
கூ,1245,1655
ட்,1655,1680
டு,1680,1800
த்,1800,1820
தொ,1820,1965
ழி,1965,2110
லி,2110,2215
ல்,2215,2295
வி,2295,2460
ல,2460,2545
கி,2545,2675
ச்,2675,2690
செ,2690,2865
ன்,2865,2955
ற,2955,3085
ப,3085,3255
ங்,3255,3335
கு,3335,3395
தா,3395,3585
ர,3585,3675
ர்,3675,3715
க,3715,3870
ள்,3870,3900
ம,3900,4080
று,4080,4155
ப,4155,4240
டி,4240,4340
யு,4340,4510
ம்,4510,4565
