ஸ்ரீதர் ராவ் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் ஏ. நாகேஸ்வர ராவ் மற்றும் பலரும் நடித்துள்ளனர்
ஸ்,440,580
ரீ,580,765
த,765,865
ர்,865,900
ரா,900,1065
வ்,1065,1110
இ,1110,1170
ய,1170,1325
க்,1325,1350
க,1350,1490
த்,1490,1535
தி,1535,1725
ல்,1725,1835
வெ,2200,2405
ளி,2405,2505
வ,2505,2610
ந்,2610,2690
த,2690,2735
இ,2735,2900
த்,2900,2930
தி,2930,3030
ரை,3030,3160
ப்,3160,3200
ப,3200,3300
ட,3300,3405
த்,3405,3440
தி,3440,3585
ல்,3585,3655
ஏ,3655,3820
நா,4255,4500
கே,4500,4655
ஸ்,4655,4780
வ,4780,4880
ர,4880,4970
ரா,4970,5135
வ்,5135,5185
ம,5185,5325
ற்,5325,5350
று,5350,5505
ம்,5505,5705
ப,6020,6140
ல,6140,6255
ரு,6255,6300
ம்,6300,6415
ந,6415,6565
டி,6565,6695
த்,6695,6740
து,6740,6860
ள்,6860,6945
ள,6945,7025
ன,7025,7120
ர்,7120,7155
