திட்டங்களை அறிவித்து வாடிக்கையாளர்களைக் கவருவீர்கள் அனுபவசாலிகளை பணியில்
தி,245,570
ட்,570,615
ட,615,775
ங்,775,860
க,860,950
ளை,950,1210
அ,1520,1635
றி,1635,1725
வி,1725,1850
த்,1850,1875
து,1875,2305
வா,2320,2765
டி,2765,2900
க்,2900,2920
கை,2920,3035
யா,3035,3230
ள,3230,3345
ர்,3345,3380
க,3380,3515
ளை,3515,3685
க்,3685,3710
க,3710,3855
வ,3855,3945
ரு,3945,4015
வீ,4015,4165
ர்,4165,4195
க,4195,4385
ள்,4385,4685
அ,4810,4935
னு,4935,5020
ப,5020,5095
வ,5095,5270
சா,5270,5490
லி,5490,5645
க,5645,5710
ளை,5710,5855
ப,5855,6020
ணி,6020,6080
யி,6080,6270
ல்,6270,6325
