சம்பந்தர் அப்பர் சுந்தரர் மூவரதும் பாடல் பெற்ற இத்தலம் ஈரோடு மாவட்டத்தில் அமைந்துள்ளது
ச,440,650
ம்,650,760
ப,760,835
ந்,835,915
த,915,990
ர்,990,1045
அ,1045,1150
ப்,1150,1215
ப,1215,1350
ர்,1350,1375
சு,1375,1600
ந்,1600,1670
த,1670,1750
ர,1750,1845
ர்,1845,1870
மூ,1870,2115
வ,2115,2215
ர,2215,2285
து,2285,2365
ம்,2365,2505
பா,2505,2695
ட,2695,2815
ல்,2815,2885
பெ,2885,3040
ற்,3040,3055
ற,3055,3235
இ,3235,3405
த்,3405,3465
த,3465,3565
ல,3565,3640
ம்,3640,3740
ஈ,3740,3895
ரோ,3895,4025
டு,4025,4440
மா,4680,4935
வ,4935,5025
ட்,5025,5090
ட,5090,5205
த்,5205,5285
தி,5285,5375
ல்,5375,5465
அ,5465,5580
மை,5580,5755
ந்,5755,5835
து,5835,5910
ள்,5910,6015
ள,6015,6045
து,6045,6205
