கிருஷ்ணன் மற்றும் பஞ்சு ஆகியோரின் இயக்கத்தில் வெளிவந்த இத்திரைப்படத்தில் ஜெமினி கணேசன் சரோஜா தேவி மற்றும் பலரும் நடித்துள்ளனர்
கி,420,530
ரு,530,600
ஷ்,600,745
ண,745,840
ன்,840,920
ம,920,1060
ற்,1060,1075
று,1075,1240
ம்,1240,1430
ப,1755,1855
ஞ்,1855,1960
சு,1960,2090
ஆ,2090,2255
கி,2255,2345
யோ,2345,2555
ரி,2555,2655
ன்,2655,2745
இ,2745,2810
ய,2810,2955
க்,2955,2980
க,2980,3120
த்,3120,3155
தி,3155,3345
ல்,3345,3475
வெ,3845,4035
ளி,4035,4135
வ,4135,4240
ந்,4240,4320
த,4320,4365
இ,4365,4530
த்,4530,4575
தி,4575,4650
ரை,4650,4790
ப்,4790,4840
ப,4840,4935
ட,4935,5040
த்,5040,5065
தி,5065,5260
ல்,5260,5390
ஜெ,5705,5925
மி,5925,6065
னி,6065,6195
க,6195,6365
ணே,6365,6515
ச,6515,6670
ன்,6670,6735
ச,6735,6950
ரோ,6950,7075
ஜா,7075,7295
தே,7295,7515
வி,7515,7645
ம,7645,7780
ற்,7780,7805
று,7805,7965
ம்,7965,8170
ப,8480,8600
ல,8600,8715
ரு,8715,8760
ம்,8760,8890
ந,8890,9025
டி,9025,9160
த்,9160,9215
து,9215,9310
ள்,9310,9405
ள,9405,9475
ன,9475,9580
ர்,9580,9620
